Date,Ha,Month,Unit,Unit_TW,Value,Year
2/1/21,228919.6614,2,Hectares,Langeberg,4946.404538,2021
3/1/21,228919.6614,3,Hectares,Langeberg,0,2021
4/1/21,228919.6614,4,Hectares,Langeberg,0,2021
5/1/21,228919.6614,5,Hectares,Langeberg,0,2021
6/1/21,228919.6614,6,Hectares,Langeberg,0,2021
7/1/21,228919.6614,7,Hectares,Langeberg,0,2021
8/1/21,228919.6614,8,Hectares,Langeberg,0,2021
9/1/21,228919.6614,9,Hectares,Langeberg,0,2021
10/1/21,228919.6614,10,Hectares,Langeberg,11.69751093,2021
11/1/21,228919.6614,11,Hectares,Langeberg,0,2021
12/1/21,228919.6614,12,Hectares,Langeberg,0,2021
1/1/22,228919.6614,1,Hectares,Langeberg,0,2022
2/1/22,228919.6614,2,Hectares,Langeberg,5893.322301,2022
3/1/22,228919.6614,3,Hectares,Langeberg,0,2022
4/1/22,228919.6614,4,Hectares,Langeberg,0,2022
5/1/22,228919.6614,5,Hectares,Langeberg,0,2022
6/1/22,228919.6614,6,Hectares,Langeberg,0,2022
7/1/22,228919.6614,7,Hectares,Langeberg,0,2022
8/1/22,228919.6614,8,Hectares,Langeberg,193.1332406,2022
9/1/22,228919.6614,9,Hectares,Langeberg,85.83816094,2022
10/1/22,228919.6614,10,Hectares,Langeberg,0,2022
11/1/22,228919.6614,11,Hectares,Langeberg,0,2022
12/1/22,228919.6614,12,Hectares,Langeberg,0,2022
11/1/00,374803.8041,11,Hectares,Outeniquas,1115.816398,2000
12/1/00,374803.8041,12,Hectares,Outeniquas,836.9121906,2000
1/1/01,374803.8041,1,Hectares,Outeniquas,579.4002656,2001
2/1/01,374803.8041,2,Hectares,Outeniquas,1335.941421,2001
3/1/01,374803.8041,3,Hectares,Outeniquas,965.661,2001
4/1/01,374803.8041,4,Hectares,Outeniquas,236.0515078,2001
5/1/01,374803.8041,5,Hectares,Outeniquas,0,2001
6/1/01,374803.8041,6,Hectares,Outeniquas,0,2001
7/1/01,374803.8041,7,Hectares,Outeniquas,0,2001
8/1/01,374803.8041,8,Hectares,Outeniquas,0,2001
9/1/01,374803.8041,9,Hectares,Outeniquas,0,2001
10/1/01,374803.8041,10,Hectares,Outeniquas,0,2001
11/1/01,374803.8041,11,Hectares,Outeniquas,0,2001
12/1/01,374803.8041,12,Hectares,Outeniquas,0,2001
1/1/02,374803.8041,1,Hectares,Outeniquas,107.2961297,2002
2/1/02,374803.8041,2,Hectares,Outeniquas,1094.333034,2002
3/1/02,374803.8041,3,Hectares,Outeniquas,1357.021936,2002
4/1/02,374803.8041,4,Hectares,Outeniquas,854.1670754,2002
5/1/02,374803.8041,5,Hectares,Outeniquas,0,2002
6/1/02,374803.8041,6,Hectares,Outeniquas,0,2002
7/1/02,374803.8041,7,Hectares,Outeniquas,21.45926875,2002
8/1/02,374803.8041,8,Hectares,Outeniquas,0,2002
9/1/02,374803.8041,9,Hectares,Outeniquas,0,2002
10/1/02,374803.8041,10,Hectares,Outeniquas,42.91867344,2002
11/1/02,374803.8041,11,Hectares,Outeniquas,42.91867344,2002
12/1/02,374803.8041,12,Hectares,Outeniquas,13131.23356,2002
1/1/03,374803.8041,1,Hectares,Outeniquas,0,2003
2/1/03,374803.8041,2,Hectares,Outeniquas,3540.713122,2003
3/1/03,374803.8041,3,Hectares,Outeniquas,308.3271709,2003
4/1/03,374803.8041,4,Hectares,Outeniquas,0,2003
5/1/03,374803.8041,5,Hectares,Outeniquas,42.91702656,2003
6/1/03,374803.8041,6,Hectares,Outeniquas,0,2003
7/1/03,374803.8041,7,Hectares,Outeniquas,0,2003
8/1/03,374803.8041,8,Hectares,Outeniquas,0,2003
9/1/03,374803.8041,9,Hectares,Outeniquas,0,2003
10/1/03,374803.8041,10,Hectares,Outeniquas,493.5447406,2003
11/1/03,374803.8041,11,Hectares,Outeniquas,643.7565391,2003
12/1/03,374803.8041,12,Hectares,Outeniquas,6751.566979,2003
1/1/04,374803.8041,1,Hectares,Outeniquas,107.2927813,2004
2/1/04,374803.8041,2,Hectares,Outeniquas,256.925078,2004
3/1/04,374803.8041,3,Hectares,Outeniquas,1909.822314,2004
4/1/04,374803.8041,4,Hectares,Outeniquas,0,2004
5/1/04,374803.8041,5,Hectares,Outeniquas,0,2004
6/1/04,374803.8041,6,Hectares,Outeniquas,85.83711406,2004
7/1/04,374803.8041,7,Hectares,Outeniquas,0,2004
8/1/04,374803.8041,8,Hectares,Outeniquas,42.91789844,2004
9/1/04,374803.8041,9,Hectares,Outeniquas,665.2177234,2004
10/1/04,374803.8041,10,Hectares,Outeniquas,0,2004
11/1/04,374803.8041,11,Hectares,Outeniquas,0,2004
12/1/04,374803.8041,12,Hectares,Outeniquas,54.86904284,2004
1/1/05,374803.8041,1,Hectares,Outeniquas,0,2005
2/1/05,374803.8041,2,Hectares,Outeniquas,901.2675281,2005
3/1/05,374803.8041,3,Hectares,Outeniquas,0,2005
4/1/05,374803.8041,4,Hectares,Outeniquas,0,2005
5/1/05,374803.8041,5,Hectares,Outeniquas,0,2005
6/1/05,374803.8041,6,Hectares,Outeniquas,0,2005
7/1/05,374803.8041,7,Hectares,Outeniquas,0,2005
8/1/05,374803.8041,8,Hectares,Outeniquas,193.1263094,2005
9/1/05,374803.8041,9,Hectares,Outeniquas,2574.988109,2005
10/1/05,374803.8041,10,Hectares,Outeniquas,1381.75243,2005
11/1/05,374803.8041,11,Hectares,Outeniquas,12556.48189,2005
12/1/05,374803.8041,12,Hectares,Outeniquas,1710.694539,2005
1/1/06,374803.8041,1,Hectares,Outeniquas,1851.067806,2006
2/1/06,374803.8041,2,Hectares,Outeniquas,0,2006
3/1/06,374803.8041,3,Hectares,Outeniquas,4150.81163,2006
4/1/06,374803.8041,4,Hectares,Outeniquas,236.0334453,2006
5/1/06,374803.8041,5,Hectares,Outeniquas,686.6460781,2006
6/1/06,374803.8041,6,Hectares,Outeniquas,0,2006
7/1/06,374803.8041,7,Hectares,Outeniquas,0,2006
8/1/06,374803.8041,8,Hectares,Outeniquas,0,2006
9/1/06,374803.8041,9,Hectares,Outeniquas,0,2006
10/1/06,374803.8041,10,Hectares,Outeniquas,7081.556928,2006
11/1/06,374803.8041,11,Hectares,Outeniquas,0,2006
12/1/06,374803.8041,12,Hectares,Outeniquas,0,2006
1/1/07,374803.8041,1,Hectares,Outeniquas,5579.132108,2007
2/1/07,374803.8041,2,Hectares,Outeniquas,815.3709484,2007
3/1/07,374803.8041,3,Hectares,Outeniquas,214.5675984,2007
4/1/07,374803.8041,4,Hectares,Outeniquas,0,2007
5/1/07,374803.8041,5,Hectares,Outeniquas,0,2007
6/1/07,374803.8041,6,Hectares,Outeniquas,0,2007
7/1/07,374803.8041,7,Hectares,Outeniquas,0,2007
8/1/07,374803.8041,8,Hectares,Outeniquas,0,2007
9/1/07,374803.8041,9,Hectares,Outeniquas,0,2007
10/1/07,374803.8041,10,Hectares,Outeniquas,0,2007
11/1/07,374803.8041,11,Hectares,Outeniquas,0,2007
12/1/07,374803.8041,12,Hectares,Outeniquas,0,2007
1/1/08,374803.8041,1,Hectares,Outeniquas,0,2008
2/1/08,374803.8041,2,Hectares,Outeniquas,0,2008
3/1/08,374803.8041,3,Hectares,Outeniquas,107.2970984,2008
4/1/08,374803.8041,4,Hectares,Outeniquas,1137.285594,2008
5/1/08,374803.8041,5,Hectares,Outeniquas,0,2008
6/1/08,374803.8041,6,Hectares,Outeniquas,0,2008
7/1/08,374803.8041,7,Hectares,Outeniquas,176.8012841,2008
8/1/08,374803.8041,8,Hectares,Outeniquas,0,2008
9/1/08,374803.8041,9,Hectares,Outeniquas,0,2008
10/1/08,374803.8041,10,Hectares,Outeniquas,0,2008
11/1/08,374803.8041,11,Hectares,Outeniquas,85.8378875,2008
12/1/08,374803.8041,12,Hectares,Outeniquas,4208.92858,2008
1/1/09,374803.8041,1,Hectares,Outeniquas,9609.103224,2009
2/1/09,374803.8041,2,Hectares,Outeniquas,2145.7914,2009
3/1/09,374803.8041,3,Hectares,Outeniquas,6136.733447,2009
4/1/09,374803.8041,4,Hectares,Outeniquas,0,2009
5/1/09,374803.8041,5,Hectares,Outeniquas,278.9722156,2009
6/1/09,374803.8041,6,Hectares,Outeniquas,0,2009
7/1/09,374803.8041,7,Hectares,Outeniquas,0,2009
8/1/09,374803.8041,8,Hectares,Outeniquas,0,2009
9/1/09,374803.8041,9,Hectares,Outeniquas,0,2009
10/1/09,374803.8041,10,Hectares,Outeniquas,0,2009
11/1/09,374803.8041,11,Hectares,Outeniquas,171.67485,2009
12/1/09,374803.8041,12,Hectares,Outeniquas,0,2009
1/1/10,374803.8041,1,Hectares,Outeniquas,0,2010
2/1/10,374803.8041,2,Hectares,Outeniquas,99.54933428,2010
3/1/10,374803.8041,3,Hectares,Outeniquas,0,2010
4/1/10,374803.8041,4,Hectares,Outeniquas,128.7493375,2010
5/1/10,374803.8041,5,Hectares,Outeniquas,0,2010
6/1/10,374803.8041,6,Hectares,Outeniquas,472.1007672,2010
7/1/10,374803.8041,7,Hectares,Outeniquas,21.45936563,2010
8/1/10,374803.8041,8,Hectares,Outeniquas,0,2010
9/1/10,374803.8041,9,Hectares,Outeniquas,0,2010
10/1/10,374803.8041,10,Hectares,Outeniquas,0,2010
11/1/10,374803.8041,11,Hectares,Outeniquas,0,2010
12/1/10,374803.8041,12,Hectares,Outeniquas,0,2010
1/1/11,374803.8041,1,Hectares,Outeniquas,21.45919063,2011
2/1/11,374803.8041,2,Hectares,Outeniquas,0,2011
3/1/11,374803.8041,3,Hectares,Outeniquas,2823.843142,2011
4/1/11,374803.8041,4,Hectares,Outeniquas,0,2011
5/1/11,374803.8041,5,Hectares,Outeniquas,0,2011
6/1/11,374803.8041,6,Hectares,Outeniquas,0,2011
7/1/11,374803.8041,7,Hectares,Outeniquas,0,2011
8/1/11,374803.8041,8,Hectares,Outeniquas,0,2011
9/1/11,374803.8041,9,Hectares,Outeniquas,0,2011
10/1/11,374803.8041,10,Hectares,Outeniquas,0,2011
11/1/11,374803.8041,11,Hectares,Outeniquas,300.4310609,2011
12/1/11,374803.8041,12,Hectares,Outeniquas,1094.371397,2011
1/1/12,374803.8041,1,Hectares,Outeniquas,15428.28438,2012
2/1/12,374803.8041,2,Hectares,Outeniquas,318.0119853,2012
3/1/12,374803.8041,3,Hectares,Outeniquas,0.925629896,2012
4/1/12,374803.8041,4,Hectares,Outeniquas,0,2012
5/1/12,374803.8041,5,Hectares,Outeniquas,0,2012
6/1/12,374803.8041,6,Hectares,Outeniquas,0,2012
7/1/12,374803.8041,7,Hectares,Outeniquas,0,2012
8/1/12,374803.8041,8,Hectares,Outeniquas,0,2012
9/1/12,374803.8041,9,Hectares,Outeniquas,0,2012
10/1/12,374803.8041,10,Hectares,Outeniquas,0,2012
11/1/12,374803.8041,11,Hectares,Outeniquas,0,2012
12/1/12,374803.8041,12,Hectares,Outeniquas,0,2012
1/1/13,374803.8041,1,Hectares,Outeniquas,708.1281516,2013
2/1/13,374803.8041,2,Hectares,Outeniquas,128.7507891,2013
3/1/13,374803.8041,3,Hectares,Outeniquas,413.3604628,2013
4/1/13,374803.8041,4,Hectares,Outeniquas,0,2013
5/1/13,374803.8041,5,Hectares,Outeniquas,965.6285891,2013
6/1/13,374803.8041,6,Hectares,Outeniquas,85.8371125,2013
7/1/13,374803.8041,7,Hectares,Outeniquas,17.41971971,2013
8/1/13,374803.8041,8,Hectares,Outeniquas,0,2013
9/1/13,374803.8041,9,Hectares,Outeniquas,0,2013
10/1/13,374803.8041,10,Hectares,Outeniquas,0,2013
11/1/13,374803.8041,11,Hectares,Outeniquas,4268.144613,2013
12/1/13,374803.8041,12,Hectares,Outeniquas,0,2013
1/1/14,374803.8041,1,Hectares,Outeniquas,0,2014
2/1/14,374803.8041,2,Hectares,Outeniquas,67.49229977,2014
3/1/14,374803.8041,3,Hectares,Outeniquas,300.3488996,2014
4/1/14,374803.8041,4,Hectares,Outeniquas,0,2014
5/1/14,374803.8041,5,Hectares,Outeniquas,0,2014
6/1/14,374803.8041,6,Hectares,Outeniquas,0,2014
7/1/14,374803.8041,7,Hectares,Outeniquas,0,2014
8/1/14,374803.8041,8,Hectares,Outeniquas,0,2014
9/1/14,374803.8041,9,Hectares,Outeniquas,4508.574727,2014
10/1/14,374803.8041,10,Hectares,Outeniquas,435.8043291,2014
11/1/14,374803.8041,11,Hectares,Outeniquas,0,2014
12/1/14,374803.8041,12,Hectares,Outeniquas,0,2014
1/1/15,374803.8041,1,Hectares,Outeniquas,266.1696625,2015
2/1/15,374803.8041,2,Hectares,Outeniquas,17150.10386,2015
3/1/15,374803.8041,3,Hectares,Outeniquas,0,2015
4/1/15,374803.8041,4,Hectares,Outeniquas,0,2015
5/1/15,374803.8041,5,Hectares,Outeniquas,0,2015
6/1/15,374803.8041,6,Hectares,Outeniquas,0,2015
7/1/15,374803.8041,7,Hectares,Outeniquas,0,2015
8/1/15,374803.8041,8,Hectares,Outeniquas,0,2015
9/1/15,374803.8041,9,Hectares,Outeniquas,579.3997281,2015
10/1/15,374803.8041,10,Hectares,Outeniquas,21.45932656,2015
11/1/15,374803.8041,11,Hectares,Outeniquas,0,2015
12/1/15,374803.8041,12,Hectares,Outeniquas,0,2015
1/1/16,374803.8041,1,Hectares,Outeniquas,20.11206088,2016
2/1/16,374803.8041,2,Hectares,Outeniquas,729.6055031,2016
3/1/16,374803.8041,3,Hectares,Outeniquas,0,2016
4/1/16,374803.8041,4,Hectares,Outeniquas,4012.490727,2016
5/1/16,374803.8041,5,Hectares,Outeniquas,0,2016
6/1/16,374803.8041,6,Hectares,Outeniquas,0,2016
7/1/16,374803.8041,7,Hectares,Outeniquas,278.9690344,2016
8/1/16,374803.8041,8,Hectares,Outeniquas,257.1657509,2016
9/1/16,374803.8041,9,Hectares,Outeniquas,0,2016
10/1/16,374803.8041,10,Hectares,Outeniquas,128.7472328,2016
11/1/16,374803.8041,11,Hectares,Outeniquas,0,2016
12/1/16,374803.8041,12,Hectares,Outeniquas,11530.72088,2016
1/1/17,374803.8041,1,Hectares,Outeniquas,2690.251198,2017
2/1/17,374803.8041,2,Hectares,Outeniquas,418.7013441,2017
3/1/17,374803.8041,3,Hectares,Outeniquas,6043.197364,2017
4/1/17,374803.8041,4,Hectares,Outeniquas,17961.16985,2017
5/1/17,374803.8041,5,Hectares,Outeniquas,590.5069031,2017
6/1/17,374803.8041,6,Hectares,Outeniquas,5171.404398,2017
7/1/17,374803.8041,7,Hectares,Outeniquas,0,2017
8/1/17,374803.8041,8,Hectares,Outeniquas,0,2017
9/1/17,374803.8041,9,Hectares,Outeniquas,0,2017
10/1/17,374803.8041,10,Hectares,Outeniquas,128.7552813,2017
11/1/17,374803.8041,11,Hectares,Outeniquas,12504.10693,2017
12/1/17,374803.8041,12,Hectares,Outeniquas,0,2017
1/1/18,374803.8041,1,Hectares,Outeniquas,0,2018
2/1/18,374803.8041,2,Hectares,Outeniquas,902.5936463,2018
3/1/18,374803.8041,3,Hectares,Outeniquas,0,2018
4/1/18,374803.8041,4,Hectares,Outeniquas,0,2018
5/1/18,374803.8041,5,Hectares,Outeniquas,0,2018
6/1/18,374803.8041,6,Hectares,Outeniquas,0,2018
7/1/18,374803.8041,7,Hectares,Outeniquas,0,2018
8/1/18,374803.8041,8,Hectares,Outeniquas,0,2018
9/1/18,374803.8041,9,Hectares,Outeniquas,0,2018
10/1/18,374803.8041,10,Hectares,Outeniquas,397.3535389,2018
11/1/18,374803.8041,11,Hectares,Outeniquas,6735.918147,2018
12/1/18,374803.8041,12,Hectares,Outeniquas,0,2018
1/1/19,374803.8041,1,Hectares,Outeniquas,0,2019
2/1/19,374803.8041,2,Hectares,Outeniquas,0,2019
3/1/19,374803.8041,3,Hectares,Outeniquas,0,2019
4/1/19,374803.8041,4,Hectares,Outeniquas,0,2019
5/1/19,374803.8041,5,Hectares,Outeniquas,0,2019
6/1/19,374803.8041,6,Hectares,Outeniquas,0,2019
7/1/19,374803.8041,7,Hectares,Outeniquas,0,2019
8/1/19,374803.8041,8,Hectares,Outeniquas,0,2019
9/1/19,374803.8041,9,Hectares,Outeniquas,150.2070406,2019
10/1/19,374803.8041,10,Hectares,Outeniquas,0,2019
11/1/19,374803.8041,11,Hectares,Outeniquas,0,2019
12/1/19,374803.8041,12,Hectares,Outeniquas,0,2019
1/1/20,374803.8041,1,Hectares,Outeniquas,0,2020
2/1/20,374803.8041,2,Hectares,Outeniquas,0,2020
3/1/20,374803.8041,3,Hectares,Outeniquas,278.9690734,2020
4/1/20,374803.8041,4,Hectares,Outeniquas,0,2020
5/1/20,374803.8041,5,Hectares,Outeniquas,0,2020
6/1/20,374803.8041,6,Hectares,Outeniquas,0,2020
7/1/20,374803.8041,7,Hectares,Outeniquas,0,2020
8/1/20,374803.8041,8,Hectares,Outeniquas,0,2020
9/1/20,374803.8041,9,Hectares,Outeniquas,0,2020
10/1/20,374803.8041,10,Hectares,Outeniquas,4178.829989,2020
11/1/20,374803.8041,11,Hectares,Outeniquas,128.7447859,2020
12/1/20,374803.8041,12,Hectares,Outeniquas,0,2020
1/1/21,374803.8041,1,Hectares,Outeniquas,0,2021
2/1/21,374803.8041,2,Hectares,Outeniquas,0,2021
3/1/21,374803.8041,3,Hectares,Outeniquas,0,2021
4/1/21,374803.8041,4,Hectares,Outeniquas,0,2021
5/1/21,374803.8041,5,Hectares,Outeniquas,0,2021
6/1/21,374803.8041,6,Hectares,Outeniquas,0,2021
7/1/21,374803.8041,7,Hectares,Outeniquas,0,2021
8/1/21,374803.8041,8,Hectares,Outeniquas,0,2021
9/1/21,374803.8041,9,Hectares,Outeniquas,0,2021
10/1/21,374803.8041,10,Hectares,Outeniquas,0,2021
11/1/21,374803.8041,11,Hectares,Outeniquas,0,2021
12/1/21,374803.8041,12,Hectares,Outeniquas,0,2021
1/1/22,374803.8041,1,Hectares,Outeniquas,323.6400905,2022
2/1/22,374803.8041,2,Hectares,Outeniquas,21.45797188,2022
3/1/22,374803.8041,3,Hectares,Outeniquas,0,2022
4/1/22,374803.8041,4,Hectares,Outeniquas,0,2022
5/1/22,374803.8041,5,Hectares,Outeniquas,0,2022
6/1/22,374803.8041,6,Hectares,Outeniquas,0,2022
7/1/22,374803.8041,7,Hectares,Outeniquas,0,2022
8/1/22,374803.8041,8,Hectares,Outeniquas,85.83447813,2022
9/1/22,374803.8041,9,Hectares,Outeniquas,600.8328,2022
10/1/22,374803.8041,10,Hectares,Outeniquas,0,2022
11/1/22,374803.8041,11,Hectares,Outeniquas,0,2022
12/1/22,374803.8041,12,Hectares,Outeniquas,0,2022
11/1/00,42174.19012,11,Hectares,Rooiberg mountain,0,2000
12/1/00,42174.19012,12,Hectares,Rooiberg mountain,0,2000
1/1/01,42174.19012,1,Hectares,Rooiberg mountain,0,2001
2/1/01,42174.19012,2,Hectares,Rooiberg mountain,0,2001
3/1/01,42174.19012,3,Hectares,Rooiberg mountain,0,2001
4/1/01,42174.19012,4,Hectares,Rooiberg mountain,0,2001
5/1/01,42174.19012,5,Hectares,Rooiberg mountain,0,2001
6/1/01,42174.19012,6,Hectares,Rooiberg mountain,0,2001
7/1/01,42174.19012,7,Hectares,Rooiberg mountain,0,2001
8/1/01,42174.19012,8,Hectares,Rooiberg mountain,0,2001
9/1/01,42174.19012,9,Hectares,Rooiberg mountain,0,2001
10/1/01,42174.19012,10,Hectares,Rooiberg mountain,0,2001
11/1/01,42174.19012,11,Hectares,Rooiberg mountain,0,2001
12/1/01,42174.19012,12,Hectares,Rooiberg mountain,0,2001
1/1/02,42174.19012,1,Hectares,Rooiberg mountain,0,2002
2/1/02,42174.19012,2,Hectares,Rooiberg mountain,0,2002
3/1/02,42174.19012,3,Hectares,Rooiberg mountain,0,2002
4/1/02,42174.19012,4,Hectares,Rooiberg mountain,0,2002
5/1/02,42174.19012,5,Hectares,Rooiberg mountain,0,2002
6/1/02,42174.19012,6,Hectares,Rooiberg mountain,0,2002
7/1/02,42174.19012,7,Hectares,Rooiberg mountain,0,2002
8/1/02,42174.19012,8,Hectares,Rooiberg mountain,0,2002
9/1/02,42174.19012,9,Hectares,Rooiberg mountain,0,2002
10/1/02,42174.19012,10,Hectares,Rooiberg mountain,0,2002
11/1/02,42174.19012,11,Hectares,Rooiberg mountain,0,2002
12/1/02,42174.19012,12,Hectares,Rooiberg mountain,3076.440238,2002
1/1/03,42174.19012,1,Hectares,Rooiberg mountain,0,2003
2/1/03,42174.19012,2,Hectares,Rooiberg mountain,0,2003
3/1/03,42174.19012,3,Hectares,Rooiberg mountain,0,2003
4/1/03,42174.19012,4,Hectares,Rooiberg mountain,0,2003
5/1/03,42174.19012,5,Hectares,Rooiberg mountain,0,2003
6/1/03,42174.19012,6,Hectares,Rooiberg mountain,0,2003
7/1/03,42174.19012,7,Hectares,Rooiberg mountain,0,2003
8/1/03,42174.19012,8,Hectares,Rooiberg mountain,0,2003
9/1/03,42174.19012,9,Hectares,Rooiberg mountain,0,2003
10/1/03,42174.19012,10,Hectares,Rooiberg mountain,0,2003
11/1/03,42174.19012,11,Hectares,Rooiberg mountain,0,2003
12/1/03,42174.19012,12,Hectares,Rooiberg mountain,0,2003
1/1/04,42174.19012,1,Hectares,Rooiberg mountain,0,2004
2/1/04,42174.19012,2,Hectares,Rooiberg mountain,0,2004
3/1/04,42174.19012,3,Hectares,Rooiberg mountain,0,2004
4/1/04,42174.19012,4,Hectares,Rooiberg mountain,0,2004
5/1/04,42174.19012,5,Hectares,Rooiberg mountain,0,2004
6/1/04,42174.19012,6,Hectares,Rooiberg mountain,0,2004
7/1/04,42174.19012,7,Hectares,Rooiberg mountain,0,2004
8/1/04,42174.19012,8,Hectares,Rooiberg mountain,0,2004
9/1/04,42174.19012,9,Hectares,Rooiberg mountain,0,2004
10/1/04,42174.19012,10,Hectares,Rooiberg mountain,0,2004
11/1/04,42174.19012,11,Hectares,Rooiberg mountain,0,2004
12/1/04,42174.19012,12,Hectares,Rooiberg mountain,0,2004
1/1/05,42174.19012,1,Hectares,Rooiberg mountain,0,2005
2/1/05,42174.19012,2,Hectares,Rooiberg mountain,0,2005
3/1/05,42174.19012,3,Hectares,Rooiberg mountain,0,2005
4/1/05,42174.19012,4,Hectares,Rooiberg mountain,0,2005
5/1/05,42174.19012,5,Hectares,Rooiberg mountain,0,2005
6/1/05,42174.19012,6,Hectares,Rooiberg mountain,0,2005
7/1/05,42174.19012,7,Hectares,Rooiberg mountain,0,2005
8/1/05,42174.19012,8,Hectares,Rooiberg mountain,0,2005
9/1/05,42174.19012,9,Hectares,Rooiberg mountain,0,2005
10/1/05,42174.19012,10,Hectares,Rooiberg mountain,0,2005
11/1/05,42174.19012,11,Hectares,Rooiberg mountain,0,2005
12/1/05,42174.19012,12,Hectares,Rooiberg mountain,0,2005
1/1/06,42174.19012,1,Hectares,Rooiberg mountain,0,2006
2/1/06,42174.19012,2,Hectares,Rooiberg mountain,107.2917141,2006
3/1/06,42174.19012,3,Hectares,Rooiberg mountain,0,2006
4/1/06,42174.19012,4,Hectares,Rooiberg mountain,0,2006
5/1/06,42174.19012,5,Hectares,Rooiberg mountain,0,2006
6/1/06,42174.19012,6,Hectares,Rooiberg mountain,0,2006
7/1/06,42174.19012,7,Hectares,Rooiberg mountain,0,2006
8/1/06,42174.19012,8,Hectares,Rooiberg mountain,0,2006
9/1/06,42174.19012,9,Hectares,Rooiberg mountain,0,2006
10/1/06,42174.19012,10,Hectares,Rooiberg mountain,0,2006
11/1/06,42174.19012,11,Hectares,Rooiberg mountain,0,2006
12/1/06,42174.19012,12,Hectares,Rooiberg mountain,0,2006
1/1/07,42174.19012,1,Hectares,Rooiberg mountain,0,2007
2/1/07,42174.19012,2,Hectares,Rooiberg mountain,0,2007
3/1/07,42174.19012,3,Hectares,Rooiberg mountain,0,2007
4/1/07,42174.19012,4,Hectares,Rooiberg mountain,1856.25413,2007
5/1/07,42174.19012,5,Hectares,Rooiberg mountain,42.91625313,2007
6/1/07,42174.19012,6,Hectares,Rooiberg mountain,0,2007
7/1/07,42174.19012,7,Hectares,Rooiberg mountain,0,2007
8/1/07,42174.19012,8,Hectares,Rooiberg mountain,0,2007
9/1/07,42174.19012,9,Hectares,Rooiberg mountain,0,2007
10/1/07,42174.19012,10,Hectares,Rooiberg mountain,0,2007
11/1/07,42174.19012,11,Hectares,Rooiberg mountain,0,2007
12/1/07,42174.19012,12,Hectares,Rooiberg mountain,0,2007
1/1/08,42174.19012,1,Hectares,Rooiberg mountain,0,2008
2/1/08,42174.19012,2,Hectares,Rooiberg mountain,0,2008
3/1/08,42174.19012,3,Hectares,Rooiberg mountain,0,2008
4/1/08,42174.19012,4,Hectares,Rooiberg mountain,0,2008
5/1/08,42174.19012,5,Hectares,Rooiberg mountain,0,2008
6/1/08,42174.19012,6,Hectares,Rooiberg mountain,0,2008
7/1/08,42174.19012,7,Hectares,Rooiberg mountain,0,2008
8/1/08,42174.19012,8,Hectares,Rooiberg mountain,0,2008
9/1/08,42174.19012,9,Hectares,Rooiberg mountain,0,2008
10/1/08,42174.19012,10,Hectares,Rooiberg mountain,0,2008
11/1/08,42174.19012,11,Hectares,Rooiberg mountain,0,2008
12/1/08,42174.19012,12,Hectares,Rooiberg mountain,0,2008
1/1/09,42174.19012,1,Hectares,Rooiberg mountain,0,2009
2/1/09,42174.19012,2,Hectares,Rooiberg mountain,5679.787194,2009
3/1/09,42174.19012,3,Hectares,Rooiberg mountain,0,2009
4/1/09,42174.19012,4,Hectares,Rooiberg mountain,0,2009
5/1/09,42174.19012,5,Hectares,Rooiberg mountain,0,2009
6/1/09,42174.19012,6,Hectares,Rooiberg mountain,0,2009
7/1/09,42174.19012,7,Hectares,Rooiberg mountain,0,2009
8/1/09,42174.19012,8,Hectares,Rooiberg mountain,0,2009
9/1/09,42174.19012,9,Hectares,Rooiberg mountain,0,2009
10/1/09,42174.19012,10,Hectares,Rooiberg mountain,0,2009
11/1/09,42174.19012,11,Hectares,Rooiberg mountain,0,2009
12/1/09,42174.19012,12,Hectares,Rooiberg mountain,0,2009
1/1/10,42174.19012,1,Hectares,Rooiberg mountain,0,2010
2/1/10,42174.19012,2,Hectares,Rooiberg mountain,0,2010
3/1/10,42174.19012,3,Hectares,Rooiberg mountain,450.6249469,2010
4/1/10,42174.19012,4,Hectares,Rooiberg mountain,0,2010
5/1/10,42174.19012,5,Hectares,Rooiberg mountain,0,2010
6/1/10,42174.19012,6,Hectares,Rooiberg mountain,0,2010
7/1/10,42174.19012,7,Hectares,Rooiberg mountain,0,2010
8/1/10,42174.19012,8,Hectares,Rooiberg mountain,0,2010
9/1/10,42174.19012,9,Hectares,Rooiberg mountain,0,2010
10/1/10,42174.19012,10,Hectares,Rooiberg mountain,0,2010
11/1/10,42174.19012,11,Hectares,Rooiberg mountain,0,2010
12/1/10,42174.19012,12,Hectares,Rooiberg mountain,0,2010
1/1/11,42174.19012,1,Hectares,Rooiberg mountain,0,2011
2/1/11,42174.19012,2,Hectares,Rooiberg mountain,0,2011
3/1/11,42174.19012,3,Hectares,Rooiberg mountain,0,2011
4/1/11,42174.19012,4,Hectares,Rooiberg mountain,0,2011
5/1/11,42174.19012,5,Hectares,Rooiberg mountain,0,2011
6/1/11,42174.19012,6,Hectares,Rooiberg mountain,0,2011
7/1/11,42174.19012,7,Hectares,Rooiberg mountain,0,2011
8/1/11,42174.19012,8,Hectares,Rooiberg mountain,0,2011
9/1/11,42174.19012,9,Hectares,Rooiberg mountain,0,2011
10/1/11,42174.19012,10,Hectares,Rooiberg mountain,0,2011
11/1/11,42174.19012,11,Hectares,Rooiberg mountain,0,2011
12/1/11,42174.19012,12,Hectares,Rooiberg mountain,0,2011
